ID,Month,Day,Year,Site,Common Name,Length mm,Sex
10-30-04_3,October,30,2004,3,Dungeness Crab,140,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,120,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,120,F
10-30-04_3,October,30,2004,3,Dungeness Crab,140,F
10-30-04_3,October,30,2004,3,Dungeness Crab,100,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,200,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,120,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,100,F
10-30-04_3,October,30,2004,3,Dungeness Crab,80,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,120,F
10-30-04_3,October,30,2004,3,Dungeness Crab,80,F
10-30-04_3,October,30,2004,3,Dungeness Crab,30,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,150,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,130,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,80,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,200,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,80,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,70,F
10-30-04_3,October,30,2004,3,Dungeness Crab,130,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,50,F
10-30-04_3,October,30,2004,3,Dungeness Crab,100,F
10-30-04_3,October,30,2004,3,Dungeness Crab,40,F
10-30-04_3,October,30,2004,3,Dungeness Crab,120,F
10-30-04_3,October,30,2004,3,Dungeness Crab,120,F
10-30-04_3,October,30,2004,3,Dungeness Crab,60,F
10-30-04_3,October,30,2004,3,Dungeness Crab,120,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,120,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,80,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,200,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,30,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,70,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,40,M
10-30-04_3,October,30,2004,3,Dungeness Crab,120,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,50,M
10-30-04_3,October,30,2004,3,Dungeness Crab,100,M
10-30-04_3,October,30,2004,3,Dungeness Crab,130,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Dungeness Crab,60,M
10-30-04_3,October,30,2004,3,Red Rock Crab,150,
10-30-04_3,October,30,2004,3,Speckled Sandab,100,
10-30-04_3,October,30,2004,3,Speckled Sandab,75,
10-30-04_3,October,30,2004,3,Speckled Sandab,90,
10-30-04_3,October,30,2004,3,Speckled Sandab,120,
10-30-04_3,October,30,2004,3,Speckled Sandab,120,
10-30-04_3,October,30,2004,3,Speckled Sandab,130,
10-30-04_3,October,30,2004,3,Speckled Sandab,105,
10-30-04_3,October,30,2004,3,Speckled Sandab,80,
10-30-04_4,October,30,2004,4,Dungeness Crab,130,M
10-30-04_4,October,30,2004,4,Dungeness Crab,90,M
10-30-04_4,October,30,2004,4,Dungeness Crab,80,F
10-30-04_4,October,30,2004,4,Dungeness Crab,50,F
10-30-04_4,October,30,2004,4,Dungeness Crab,70,F
10-30-04_4,October,30,2004,4,Dungeness Crab,60,F
10-30-04_4,October,30,2004,4,Dungeness Crab,50,F
10-30-04_4,October,30,2004,4,Dungeness Crab,30,F
10-30-04_4,October,30,2004,4,Dungeness Crab,150,M
10-30-04_4,October,30,2004,4,Dungeness Crab,110,M
10-30-04_4,October,30,2004,4,Dungeness Crab,70,M
10-30-04_4,October,30,2004,4,Dungeness Crab,120,M
10-30-04_4,October,30,2004,4,Dungeness Crab,40,M
10-30-04_4,October,30,2004,4,Dungeness Crab,80,M
10-30-04_4,October,30,2004,4,Dungeness Crab,40,F
10-30-04_4,October,30,2004,4,Dungeness Crab,60,M
10-30-04_4,October,30,2004,4,Dungeness Crab,40,M
10-30-04_4,October,30,2004,4,Dungeness Crab,70,M
10-30-04_4,October,30,2004,4,Dungeness Crab,50,M
10-30-04_4,October,30,2004,4,Dungeness Crab,50,M
10-30-04_4,October,30,2004,4,Dungeness Crab,50,F
10-30-04_4,October,30,2004,4,Dungeness Crab,60,F
10-30-04_4,October,30,2004,4,Lingcod,200,
10-30-04_4,October,30,2004,4,Smelt,100,
10-30-04_5,October,30,2004,5,Dungeness Crab,70,F
10-30-04_5,October,30,2004,5,Dungeness Crab,100,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,100,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,100,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,70,F
10-30-04_5,October,30,2004,5,Dungeness Crab,80,F
10-30-04_5,October,30,2004,5,Dungeness Crab,110,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,80,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,80,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,90,F
10-30-04_5,October,30,2004,5,Dungeness Crab,100,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,30,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,80,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,110,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,120,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,30,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,60,F
10-30-04_5,October,30,2004,5,Dungeness Crab,100,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,120,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,110,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,70,F
10-30-04_5,October,30,2004,5,Dungeness Crab,40,F
10-30-04_5,October,30,2004,5,Dungeness Crab,130,M
10-30-04_5,October,30,2004,5,Dungeness Crab,180,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,160,M
10-30-04_5,October,30,2004,5,Dungeness Crab,120,M
10-30-04_5,October,30,2004,5,Dungeness Crab,80,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,80,M
10-30-04_5,October,30,2004,5,Dungeness Crab,110,M
10-30-04_5,October,30,2004,5,Dungeness Crab,80,M
10-30-04_5,October,30,2004,5,Dungeness Crab,140,M
10-30-04_5,October,30,2004,5,Dungeness Crab,80,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,120,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,90,M
10-30-04_5,October,30,2004,5,Dungeness Crab,30,M
10-30-04_5,October,30,2004,5,Dungeness Crab,120,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,90,M
10-30-04_5,October,30,2004,5,Dungeness Crab,160,M
10-30-04_5,October,30,2004,5,Dungeness Crab,120,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,60,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,40,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,M
10-30-04_5,October,30,2004,5,Dungeness Crab,30,M
10-30-04_5,October,30,2004,5,Dungeness Crab,100,M
10-30-04_5,October,30,2004,5,Dungeness Crab,70,M
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Dungeness Crab,50,F
10-30-04_5,October,30,2004,5,Shiner Surfperch,180,
10-30-04_5,October,30,2004,5,Shiner Surfperch,170,
10-30-04_5,October,30,2004,5,Shiner Surfperch,160,
10-30-04_5,October,30,2004,5,Speckled Sandab,100,
10-30-04_5,October,30,2004,5,Speckled Sandab,75,
10-30-04_5,October,30,2004,5,Speckled Sandab,100,
10-30-04_5,October,30,2004,5,Speckled Sandab,80,
10-30-04_5,October,30,2004,5,Speckled Sandab,100,
10-30-04_5,October,30,2004,5,Speckled Sandab,100,
10-30-04_5,October,30,2004,5,Speckled Sandab,90,
10-30-08_1,October,30,2008,1,Dungeness Crab,85,M
10-30-08_1,October,30,2008,1,Dungeness Crab,25,M
10-30-08_1,October,30,2008,1,Dungeness Crab,20,M
10-30-08_1,October,30,2008,1,Dungeness Crab,88,F
10-30-08_1,October,30,2008,1,Dungeness Crab,84,F
10-30-08_1,October,30,2008,1,Dungeness Crab,80,F
10-30-08_1,October,30,2008,1,Dungeness Crab,79,F
10-30-08_1,October,30,2008,1,Dungeness Crab,78,F
10-30-08_1,October,30,2008,1,English Sole,99,
10-30-08_1,October,30,2008,1,Shrimp,37,
10-30-08_1,October,30,2008,1,Und. Jellyfish,30,
10-30-08_2,October,30,2008,2,Dungeness Crab,84,M
10-30-08_2,October,30,2008,2,Dungeness Crab,103,M
10-30-08_2,October,30,2008,2,Dungeness Crab,80,M
10-30-08_2,October,30,2008,2,Dungeness Crab,92,M
10-30-08_2,October,30,2008,2,Dungeness Crab,82,M
10-30-08_2,October,30,2008,2,Dungeness Crab,100,M
10-30-08_2,October,30,2008,2,Dungeness Crab,88,M
10-30-08_2,October,30,2008,2,Dungeness Crab,79,M
10-30-08_2,October,30,2008,2,English Sole,86,
10-30-08_3,October,30,2008,3,Dungeness Crab,47,M
10-30-08_3,October,30,2008,3,Dungeness Crab,71,M
10-30-08_3,October,30,2008,3,Dungeness Crab,73,M
10-30-08_3,October,30,2008,3,Dungeness Crab,50,M
10-30-08_3,October,30,2008,3,Dungeness Crab,74,M
10-30-08_3,October,30,2008,3,Dungeness Crab,87,F
10-30-08_3,October,30,2008,3,Dungeness Crab,106,F
10-30-08_3,October,30,2008,3,Dungeness Crab,61,M
10-30-08_3,October,30,2008,3,Dungeness Crab,50,M
10-30-08_3,October,30,2008,3,Dungeness Crab,44,M
10-30-08_3,October,30,2008,3,Dungeness Crab,70,M
10-30-08_3,October,30,2008,3,Dungeness Crab,43,M
10-30-08_3,October,30,2008,3,Dungeness Crab,123,M
10-30-08_3,October,30,2008,3,Dungeness Crab,82,F
10-30-08_3,October,30,2008,3,Und. Jellyfish,14,
10-30-08_3,October,30,2008,3,Und. Jellyfish,21,
10-30-08_3,October,30,2008,3,Und. Jellyfish,20,
10-30-08_3,October,30,2008,3,Und. Jellyfish,20,
10-30-08_4,October,30,2008,4,Dungeness Crab,34,M
10-30-08_4,October,30,2008,4,Dungeness Crab,87,F
10-30-08_4,October,30,2008,4,Dungeness Crab,60,M
10-30-08_4,October,30,2008,4,Hermit Crab,,
10-30-08_4,October,30,2008,4,Unid. Jellyfish,20,
10-30-08_5,October,30,2008,5,Dungeness Crab,41,M
10-30-08_5,October,30,2008,5,Dungeness Crab,134,M
10-30-08_5,October,30,2008,5,Dungeness Crab,50,F
10-30-08_5,October,30,2008,5,Dungeness Crab,40,M
10-30-08_5,October,30,2008,5,Dungeness Crab,44,M
10-30-08_5,October,30,2008,5,Dungeness Crab,47,M
10-30-08_5,October,30,2008,5,Dungeness Crab,70,F
10-30-08_5,October,30,2008,5,English Sole,93,
10-30-08_5,October,30,2008,5,English Sole,80,
10-30-08_5,October,30,2008,5,English Sole,82,
10-30-08_5,October,30,2008,5,Starry Flounder,235,
11-13-08_1,November,13,2008,1,Dungeness Crab,123,F
11-13-08_1,November,13,2008,1,Dungeness Crab,128,F
11-13-08_1,November,13,2008,1,Dungeness Crab,140,M
11-13-08_1,November,13,2008,1,Dungeness Crab,102,F
11-13-08_1,November,13,2008,1,Dungeness Crab,100,F
11-13-08_1,November,13,2008,1,Dungeness Crab,52,M
11-13-08_1,November,13,2008,1,Dungeness Crab,115,F
11-13-08_1,November,13,2008,1,Dungeness Crab,125,F
11-13-08_1,November,13,2008,1,Dungeness Crab,100,F
11-13-08_1,November,13,2008,1,Dungeness Crab,187,F
11-13-08_1,November,13,2008,1,Dungeness Crab,76,M
11-13-08_1,November,13,2008,1,Dungeness Crab,83,F
11-13-08_1,November,13,2008,1,Dungeness Crab,45,M
11-13-08_1,November,13,2008,1,Dungeness Crab,88,M
11-13-08_1,November,13,2008,1,Dungeness Crab,103,F
11-13-08_2,November,13,2008,2,Blacktail bay shrimp,30,
11-13-08_2,November,13,2008,2,Blacktail bay shrimp,37,
11-13-08_2,November,13,2008,2,Blacktail bay shrimp,32,
11-13-08_2,November,13,2008,2,California bay shrip,34,
11-13-08_2,November,13,2008,2,Dungeness Crab,28,M
11-13-08_2,November,13,2008,2,Dungeness Crab,30,M
11-13-08_2,November,13,2008,2,Dungeness Crab,104,M
11-13-08_3,November,13,2008,3,Blacktailed bay shrimp,26,
11-13-08_3,November,13,2008,3,Blacktailed bay shrimp,13,
11-13-08_3,November,13,2008,3,Blacktailed bay shrimp,32,
11-13-08_3,November,13,2008,3,Dungeness Crab,37,
11-13-08_3,November,13,2008,3,Dungeness Crab,32,
11-13-08_3,November,13,2008,3,Dungeness Crab,40,M
11-13-08_3,November,13,2008,3,Dungeness Crab,46,
11-13-08_3,November,13,2008,3,English Sole,132,
11-13-08_3,November,13,2008,3,English Sole,123,
11-13-08_3,November,13,2008,3,English Sole,107,
11-13-08_4,November,13,2008,4,Dungeness Crab,59,F
11-13-08_4,November,13,2008,4,Dungeness Crab,48,M
11-13-08_4,November,13,2008,4,Dungeness Crab,35,M
11-13-08_4,November,13,2008,4,Dungeness Crab,35,M
11-13-08_4,November,13,2008,4,Dungeness Crab,107,F
11-13-08_4,November,13,2008,4,Und. Jellyfish,25,
11-13-08_4,November,13,2008,4,Und. Jellyfish,30,
11-13-08_4,November,13,2008,4,Und. Jellyfish,30,
11-13-08_4,November,13,2008,4,Und. Jellyfish,20,
11-13-08_4,November,13,2008,4,Und. Jellyfish,25,
11-13-08_4,November,13,2008,4,Und. Jellyfish,30,
11-13-08_4,November,13,2008,4,Und. Jellyfish,20,
11-13-08_4,November,13,2008,4,Und. Jellyfish,20,
11-13-08_5,November,13,2008,5,Dungeness Crab,195,M
11-13-08_5,November,13,2008,5,Dungeness Crab,175,M
11-13-08_5,November,13,2008,5,Dungeness Crab,190,M
11-13-08_5,November,13,2008,5,Dungeness Crab,164,M
11-13-08_5,November,13,2008,5,Dungeness Crab,185,M
11-13-08_5,November,13,2008,5,Dungeness Crab,43,M
11-13-08_5,November,13,2008,5,Dungeness Crab,173,M
11-13-08_5,November,13,2008,5,Dungeness Crab,178,F
11-13-08_5,November,13,2008,5,Dungeness Crab,67,F
11-13-08_5,November,13,2008,5,Dungeness Crab,65,F
11-13-08_5,November,13,2008,5,Dungeness Crab,43,F
11-13-08_5,November,13,2008,5,Dungeness Crab,26,F
11-13-08_5,November,13,2008,5,Dungeness Crab,9,F
11-13-08_5,November,13,2008,5,Dungeness Crab,195,F
11-13-08_5,November,13,2008,5,Dungeness Crab,184,F
11-13-08_5,November,13,2008,5,Dungeness Crab,44,M
11-13-08_5,November,13,2008,5,Dungeness Crab,45,M
11-13-08_5,November,13,2008,5,Dungeness Crab,54,M
11-13-08_5,November,13,2008,5,Dungeness Crab,85,M
11-13-08_5,November,13,2008,5,Dungeness Crab,58,M
11-13-08_5,November,13,2008,5,Dungeness Crab,46,M
11-13-08_5,November,13,2008,5,Dungeness Crab,37,M
11-13-08_5,November,13,2008,5,Dungeness Crab,42,M
11-13-08_5,November,13,2008,5,Dungeness Crab,179,F
11-13-08_5,November,13,2008,5,Dungeness Crab,36,M
11-13-08_5,November,13,2008,5,Dungeness Crab,40,M
11-13-08_5,November,13,2008,5,Dungeness Crab,38,M
11-13-08_5,November,13,2008,5,Dungeness Crab,39,M
11-13-08_5,November,13,2008,5,Dungeness Crab,200,F
11-13-08_5,November,13,2008,5,Dungeness Crab,169,F
